Left Upper Arm,Left Lower Arm,Right Upper Arm,Right Lower Arm,Left Thigh,Left Lower Leg,Right Thigh,Right Lower Leg,Left Eye to Nose,Right Eye to Nose,File Name
255.81341467404008,216.91347451906344,245.80934813128715,201.49388697460978,,,247.57874501297263,,43.43795786236172,43.33268445438162,p017_27182.png
254.55600526225103,180.05815133763866,259.81179597533577,162.67856141391172,,,,,45.390607043931865,30.508066263768445,p017_31415.png
224.99890309190334,224.36465145241968,267.3111713775129,241.5147678062359,,,,,42.349812904382645,44.5935463763722,p017_42.png
243.3009385920436,212.2791936116984,255.7744431461883,234.8386692680201,,,,,47.28191533532865,37.52148283775958,p017_8675309.png
222.6734609837125,192.62774982346644,219.12522831550686,198.52494322728052,246.37315559037876,284.5451804515939,311.8002053648119,311.8294325046127,36.84791514508947,34.99198928246174,p018_1234.png
261.4458616161552,208.62431663243166,227.87147740497286,196.63911765634953,352.53655201460515,,299.20439182712926,,47.91492342625302,39.9169185750132,p018_27182.png
282.607886192901,271.30359237740987,242.63178817201106,196.19631315136937,367.7590134834981,,378.98577912215154,,47.730546767779366,43.78330659628038,p018_31415.png
219.34057111481846,198.27844032718943,237.54753960125456,207.5054261704403,286.7626420211659,,281.8292157362236,,38.08521000272714,39.71967823051691,p018_42.png
234.2930974373364,217.14965226147962,218.60293646746703,192.10737351198296,179.38384613022868,310.64597078597654,245.70575679246124,,40.18319757861191,41.75981056243162,p018_8675309.png
238.60011099416081,215.0358029135458,251.38801250554306,216.39538912591107,,,,,44.46668145822717,38.584052275886926,p019_1234.png
230.318334123751,192.5767025786237,218.99039557796422,190.98065781097307,288.8096688188291,,283.35310427449656,,38.83886352881679,34.628835933961696,p019_27182.png
219.39639743087764,194.449615333075,229.1348761117777,211.93326340119492,289.38681458790046,,284.54718248123135,,36.923386512405344,34.400780155117104,p019_31415.png
199.33898050577312,184.4363466087039,213.79558854847718,185.4539502012985,290.2212255920026,,287.4678437462712,,32.472378569348976,35.51744386823927,p019_42.png
219.16644532226564,196.6944454230925,205.02324379869398,197.67567737436013,295.68578690618733,,296.93879724441103,,35.495472913816485,36.6232599649408,p019_8675309.png
261.845108047524,254.93054875298665,257.2705246989165,250.8601956940518,,,,,46.21516248652642,48.987145044626516,p020_1234.png
234.14683936200953,137.8299856216023,252.96699881720477,172.17502476943494,,,,,47.32677140823383,44.22091298050695,p020_27182.png
257.6678080375195,241.06090535194647,266.27047544061173,158.88135385523802,,,,,40.49996800031507,40.586264622928375,p020_31415.png
240.01347106421656,251.34036887894467,247.53005727596812,212.0939869056075,,,260.4000365886575,,49.33761154162648,41.82384896349225,p020_42.png
241.03085972547572,219.09914270897485,245.13653706665895,215.7271442040155,224.06383776297247,,242.66586352736468,,41.7709677874689,44.06407725645104,p020_8675309.png
236.68726039949925,181.52323944737162,241.47365319461701,230.76832413540694,319.3802046133288,373.2083777910063,355.47854719277143,,46.01412930889398,39.77578862370304,p021_1234.png
281.70991305239824,242.51156641882093,251.01024889850376,242.61183758863052,,,,,53.25335496724992,39.291549711636016,p021_27182.png
280.4732555255529,227.40008489441047,282.4348145892426,271.9262646397138,273.8111613085617,,135.7122714643242,410.0401590324916,39.89578835023708,58.503798696817846,p021_31415.png
272.23950612530126,284.80053107054295,266.7530095687914,220.09354761097583,392.4826481732637,,364.7461804334452,,50.211250942435775,47.946114421071385,p021_42.png
251.1234897164972,240.77691667260805,254.1698551854088,230.73819913563403,215.8130532887669,,167.76493778626522,347.1912887895346,39.187457320206946,42.69590358237856,p021_8675309.png
238.112502743744,216.93797378012104,236.16907364991772,228.63163685589302,256.8870977065415,,254.52675892253384,,38.46338747461884,38.60043012161102,p022_1234.png
252.61132479620696,236.4918889179981,224.67552534170687,217.05088603582635,,,,,39.104545016672446,41.40743138071041,p022_27182.png
198.19740925441224,179.76537698697456,195.51515275410696,184.940113474569,288.31798592953174,,291.386648393185,,29.55267918115581,31.55972465387296,p022_31415.png
186.73688912580823,106.5728431503528,247.94825317145268,220.73994272832275,,,,,35.725853051931786,37.62927408755141,p022_42.png
245.7490263684072,223.20247971972512,252.2403692861387,232.6376949639435,,,,,41.578769259470356,43.22995725924908,p022_8675309.png
259.92554405260006,230.7861022006729,265.5875736572278,253.55009733752902,225.69222925776197,,,,35.4614819461058,38.97984350997109,p023_1234.png
268.4836642898456,220.09576289019716,269.0271900359766,219.3591257417484,,,,,43.91148230053,44.079707804008954,p023_27182.png
264.9904259720947,217.43454099523652,261.80300298950016,180.91221144165104,,,,,42.08504142717727,42.95733181893894,p023_31415.png
246.55490123082157,205.880120885712,256.95035568694715,255.74554830289816,,,,,40.726979050473204,41.932870338213014,p023_42.png
220.07219859231068,191.69615211703046,224.3820929126917,197.74323708758254,309.439992644135,,286.76882791890614,,38.75925231211869,38.65986351833856,p023_8675309.png
239.29232736924493,228.64452031475,137.23662704526845,157.75908366160348,159.96560528788837,327.75112254852365,222.23798241682297,384.71534067144603,41.321316833498194,31.71483501819874,p024_1234.png
235.34901923564317,229.57039978329166,220.59161132957823,195.5668577524084,280.5697631793113,298.62391755780305,292.681009290682,,38.96158964296269,37.177451206478565,p024_27182.png
228.37702467024573,207.36378605104994,210.8950349850728,206.69978054254025,241.04879765661389,371.6159126085885,273.09497265290884,,37.63083349130075,39.73547969196622,p024_31415.png
298.5487318386373,170.74691428076628,265.6076393964992,220.6016589659789,267.3375239213769,,318.2265466189563,,45.52345137739182,46.4629565731208,p024_42.png
226.82783707589584,203.02609439869966,221.95253968024215,208.97043977905923,209.68033000441235,,245.903449572362,,39.07894585771938,37.28512998002139,p024_8675309.png
235.07670047391636,216.81988632517454,233.08196180678928,229.4842281011144,254.9198751801325,,251.0311274030681,,37.9180277527046,36.979091592479115,p025_1234.png
213.58243361365504,190.883064472142,201.0539392482853,191.6599051401564,287.3717322223623,,298.38852197567786,,31.350144306435357,34.04110939572993,p025_27182.png
184.50276655907422,181.49496962289706,196.33223777270044,184.12586169557073,291.8872718302388,,290.94279102813414,,31.563811393510903,31.491767263536268,p025_31415.png
189.12343874310218,102.42290815309197,237.7370004388222,184.57467390085193,247.3728900104223,,255.0128379667485,,34.987860153192344,37.6694353659794,p025_42.png
221.50194054831533,192.3586105354125,200.67445284060867,192.94845880093305,308.43090653377857,,304.7444870803771,,33.53889514645409,35.24313036065993,p025_8675309.png
263.69460331116767,233.85689381955206,254.3167581806211,238.13667465382446,,,,,38.28128894718062,36.56864432993476,p026_1234.png
253.62449378111648,214.59371649345718,246.19200822538377,209.29434404020168,,,276.707421126911,,39.20284595092893,41.88665761578222,p026_27182.png
250.61069592765892,179.56920262818434,280.92314266022055,188.76237231615008,,,,,37.220551918021,40.315285673304984,p026_31415.png
251.5222926529466,209.81091037910187,258.87326880562637,213.918848490176,,,,,43.47628860382371,42.43871838356271,p026_42.png
221.3090571084285,192.69881363764617,214.04084175447358,182.55860044804248,296.2802699581597,,300.44301342987626,,36.00829032521136,35.81818004716166,p026_8675309.png
292.20624190607214,247.18551026778837,319.4842185945381,227.58464655429933,202.28594514007696,,173.43212916545917,,53.257502921245546,39.15470547329702,p027_1234.png
426.16386437877327,,390.57408284841864,,,,,,91.68434692844106,71.0254189911316,p027_27182.png
290.13852368976774,267.71971862380707,307.72130705025484,245.0054066824489,,,353.2237661237056,,61.7271342427882,45.82607334224641,p027_31415.png
311.77591900310404,246.29939471460855,333.2037572910711,259.2497340773405,178.76820413769516,,,,55.3997615942149,62.9725042643603,p027_42.png
265.9528850165079,238.67653818048916,276.116757628213,250.3222510388911,201.33842135266113,,273.96046049717137,,52.25409398608504,52.884463565290446,p027_8675309.png
265.6657110864717,232.7541662569623,300.2055017203793,232.03626428207215,,,,,51.49334053988311,39.12868318652811,p028_1234.png
400.2209687472472,,383.53664034806314,,,,,,80.7406759486189,77.71752852886605,p028_27182.png
295.5228763224864,270.22820159768287,306.6411132121862,245.2677454949501,,,,,52.63363746680669,53.259450269337464,p028_31415.png
382.19691133619096,,384.44169277778207,,,,,,69.76862243204293,72.6620095691733,p028_42.png
320.8341885498622,206.16649684081784,356.8183067844317,184.57051679789112,,,,,63.32360046131598,62.989480018231475,p028_8675309.png
387.77125012789804,283.7057550997875,346.25213163161806,190.50232615791154,,,,,70.55998988798981,28.44124369015496,p029_1234.png
417.83113395247767,,347.7315256425497,,,,,,66.25738212629084,82.97603062540625,p029_27182.png
330.3752651675596,266.4302116978993,241.47379513996435,166.81202157723015,,,,,62.60385719704912,55.62886355109696,p029_31415.png
445.02340842995625,,397.5400010610171,284.9878914731411,,,,,83.16297805922916,69.26317465798621,p029_42.png
254.5594985666197,243.99697778649733,228.9086010229448,,,,,,49.90717401982186,55.68659175376365,p029_8675309.png
328.8231678863326,264.3703623728975,362.49799581481676,218.73726536987795,435.02060804130184,,350.8349174606075,,61.65925465927961,57.15708804402124,p030_1234.png
,,390.3381436838655,,,,,,91.3966684772307,67.79045636437552,p030_27182.png
271.37288298674173,180.10626728885322,295.0408309030913,270.76000359014915,,369.43576770403837,177.18522420443503,,41.29917675398792,55.049778735108845,p030_31415.png
371.94714866053346,234.54358967051346,410.8938397316421,,377.10462917029747,,,,56.39106259045299,78.61310413272079,p030_42.png
315.2269290663392,271.12467835646584,327.9571923315748,227.05018706085096,266.7862077131122,,,,59.192863784503594,62.955488201517156,p030_8675309.png
,,,,,,,,108.15772953085254,95.50137698604317,p031_1234.png
379.71507676821767,,355.5658169185301,,,,,,81.05308309954142,79.02473515916843,p031_27182.png
411.3844256513845,,415.53070730498285,,,,,,76.20263914274594,77.75400192860867,p031_31415.png
354.3904079809233,,374.8029881367993,,,,,,85.21313459704261,78.31165267223406,p031_42.png
392.2017971920805,,404.51088218695315,,,,,,70.01951853854129,60.572092886900066,p031_8675309.png
401.78859038003543,299.34332607171325,359.8516781639208,,,,,,60.75216257405473,49.33693625653025,p032_1234.png
443.63297242508105,,,,,,,,65.8823467151144,95.3108122164704,p032_27182.png
348.01502630829765,334.6521629750085,357.17671117189457,226.41270666194296,,,,,53.39657712598442,53.313298242985915,p032_31415.png
331.9890055457223,,476.308108536867,,,,,,70.09037370882808,76.41755190175348,p032_42.png
,,,,,,,,72.21422014989565,88.75442407893432,p032_8675309.png
316.5011121318986,258.465784013789,324.6774569224454,268.0610097883067,247.45933736190887,,317.3982272472973,,52.34570465731322,54.807371185559084,p033_1234.png
,,353.07464855872286,,,,,,100.15224734188914,83.11031055868047,p033_27182.png
330.49193268881015,271.03088593064666,314.2228409133331,222.680526350008,,,358.00740482174353,,62.46494982145882,54.121954933109826,p033_31415.png
338.366657960811,269.9816206585721,318.06586046948047,258.33469447934056,243.30127512637594,,317.7930145484147,,49.978670394375484,64.42781362304603,p033_42.png
307.68131769166575,293.53840314712573,302.8800652330131,220.09443249893425,,,252.60007974654476,,59.02501405563883,46.458650994452164,p033_8675309.png
267.60305819486416,253.20896185558863,287.4656677590211,235.59916075912713,,,,,47.05647701874938,45.68476453965318,p034_1234.png
369.091577541361,,353.7415481325544,,,,,,80.1808956813612,78.79812922860582,p034_27182.png
366.89197965575664,,388.2327105480291,,,,,,91.53709884234148,82.18381387938273,p034_31415.png
379.9554906424824,,426.1144569566048,,,,,,66.2588293860985,81.76121682138312,p034_42.png
405.6900797002163,,401.3233752876049,,,,,,77.69445869609493,61.917104896225325,p034_8675309.png
313.3335797869518,241.866546535765,291.357691125631,,,,,,52.44683788395686,48.263342398351455,p035_1234.png
392.5874321692833,,,,,,,,72.6999282797242,83.84731610641349,p035_27182.png
355.0987397721334,236.07696717169222,304.25535774029976,146.61583935207747,,,,,50.525323451005036,47.26882080278687,p035_31415.png
430.03387844993557,,444.60528869930187,,,,,,72.48761835089834,74.19298265672685,p035_42.png
409.7430318664382,,445.5436670928704,,,,,,88.87714168574352,61.06543100822309,p035_8675309.png
247.53513399406765,208.91624916154723,287.4462602682008,276.27152327138117,381.7540288777533,,444.02364299166544,,41.56807939265607,54.5078229533994,p036_1234.png
423.9455237932634,,388.78632218698846,,,,,,84.95473768860688,85.92489432202959,p036_27182.png
259.66892786171275,236.45152036114314,289.4886812879266,232.40711309895056,293.9699923841712,,359.26529003933024,,54.84210427821043,50.741515142098926,p036_31415.png
265.336124828777,212.91322993373578,322.30618978580884,250.116103241009,353.95384625964596,,,,58.791459217783014,62.94742749499682,p036_42.png
252.24305476313492,205.1764716966806,253.85266117752266,243.39290660808942,282.5056741861049,,268.8732327748401,214.08667229869036,48.747848901347496,49.322708210638154,p036_8675309.png
260.8037552326865,227.33687501908693,280.0130934401883,226.43958433173117,,,,,50.70510090156167,44.21538381907003,p037_1234.png
419.12017540603773,,378.6915714847967,,,,,,85.15431820551265,80.53538365302458,p037_27182.png
275.09104256909984,240.09848008780833,273.6969758376552,218.96285273352737,,,,,49.21324653140392,49.69348286205313,p037_31415.png
259.11419806407827,,311.8580666379382,255.08450373038363,,,,,62.05434739398049,62.464860400622534,p037_42.png
227.72875749922315,,264.3829984662976,227.90603988742114,,,,,40.0678708280084,47.15685243331095,p037_8675309.png
265.206675238342,206.88490811667432,232.4312799277366,131.38735429149028,,,,,51.95846123109867,29.591952794551855,p038_1234.png
426.7419977600147,,342.7995395955261,,,,,,68.99929333683292,86.54409794411936,p038_27182.png
245.54877654780114,201.36913610793283,227.1113092551283,139.36514566554155,,,,,65.3036166442562,55.43414935085548,p038_31415.png
356.3379960036994,198.7631397945998,359.40501852393913,284.54461221781605,,,,,69.0259584812542,55.417667565861194,p038_42.png
268.25727166956443,240.52770309135215,269.4827862532742,236.49065528357153,,,,,51.56524998180244,53.97383918890912,p038_8675309.png
283.00163768298296,232.01868890463314,238.2375863274002,201.4507575805503,298.2103269334876,,254.09878770181749,395.3436026198603,50.68460094693949,37.876728337658385,p039_1234.png
,,395.1107145869928,,,,,,95.27941442015627,70.61773113330634,p039_27182.png
328.93394328625607,244.14376973416302,315.79160729901565,276.6549617579307,,,354.5826488165546,,58.12429411300256,65.6999386720867,p039_31415.png
342.8195546883394,239.1660110793716,372.6790548783098,219.4835633065062,,,241.8398242249975,,66.64633544171727,67.41510458441121,p039_42.png
261.3123404083488,233.3919766459554,307.74475759789675,262.18714039732197,225.88794598592935,,,,49.18741320201405,55.85984724774737,p039_8675309.png
,,,,,,,,110.16789925603241,101.66055884415695,p040_1234.png
397.0736126469971,,350.94512210573845,,,,,,81.68485537340136,80.49075873575056,p040_27182.png
413.04302886088817,,389.08759009491854,,,,,,75.52033625005642,75.09338178830038,p040_31415.png
401.69181750757224,,424.84180908364704,,,,,,73.90022556085893,76.12065350291502,p040_42.png
388.6612881113481,,394.77758253275323,,,,,,74.3911997025959,66.96781019239982,p040_8675309.png
328.0936337987629,234.91008410315985,328.7691311985369,219.42654971544195,,,,,39.01699287302008,48.00195785786341,p041_1234.png
470.57804554946534,,,,,,,,76.09580156625962,94.41769637477898,p041_27182.png
343.65566060486606,344.5131090166637,345.2863556887788,225.53580095539718,,,,,52.25469147092746,55.106907930715224,p041_31415.png
424.7672034459286,267.6841037279788,394.30317037905894,,,,,,59.51951103246634,61.62351376901913,p041_42.png
402.8131292915974,,359.8598802606096,,,,,,73.25774904738498,63.86061539631859,p041_8675309.png
292.4655077458604,224.09015798209447,291.4923002372841,246.29313121361466,271.25532981857765,,318.3454459714399,,48.25134780719983,52.07295634093666,p042_1234.png
